,Days_Shifted,Correlation_Coefficient
1116,516,-0.38365334372897036
920,320,-0.383380878658183
919,319,-0.38307712048102766
1117,517,-0.3827908148902549
918,318,-0.3826935000552765
917,317,-0.38233092944303587
916,316,-0.38203124008448386
1118,518,-0.38196791717886175
915,315,-0.38169145194245696
914,314,-0.38137126337139976
1119,519,-0.38111647272441024
913,313,-0.3810376316262443
912,312,-0.38075700526523537
911,311,-0.3804799249759634
910,310,-0.38028404136033866
1120,520,-0.3802626320593147
909,309,-0.38006710029898566
908,308,-0.3799073517140514
907,307,-0.3797883682622031
906,306,-0.379636581005236
905,305,-0.3794811721271363
1121,521,-0.37945952577034375
904,304,-0.3793457101335772
903,303,-0.37916130383833263
902,302,-0.3788236279526486
1122,522,-0.3788051634778066
901,301,-0.37845900267766874
900,300,-0.3781022370442569
1123,523,-0.37808644039181755
899,299,-0.3777107753849087
1124,524,-0.3773842885350984
898,298,-0.3773274789479881
897,297,-0.3769526460525806
1125,525,-0.3766269983605124
896,296,-0.376570549294974
895,295,-0.3761864056766571
894,294,-0.375852249652404
1126,526,-0.3758055376405887
893,293,-0.37549602484141276
892,292,-0.37510582297626627
1127,527,-0.37493949413741895
891,291,-0.3746439055773061
890,290,-0.3741291227637129
1128,528,-0.3740028415324954
889,289,-0.3735453617246211
1129,529,-0.37299037229487597
888,288,-0.3729663205828122
887,287,-0.3724405958167484
1130,530,-0.37204283754329054
886,286,-0.37200863796924294
885,285,-0.37167153998753155
884,284,-0.37134515878576924
1131,531,-0.37120298910371524
883,283,-0.37103526664870373
882,282,-0.3706016872925148
1132,532,-0.3704642497461595
881,281,-0.3702057476986961
1133,533,-0.3697542148163339
880,280,-0.3697156273125977
879,279,-0.36922020258434446
1134,534,-0.3692070929103434
878,278,-0.3686668542221683
1135,535,-0.36857280716082524
877,277,-0.3682035324788166
1136,536,-0.3678944573043102
876,276,-0.3676569836081509
1137,537,-0.3671378464153497
875,275,-0.36710868443287537
874,274,-0.366664951057777
1138,538,-0.3663653497113011
873,273,-0.3663265072729815
872,272,-0.36600829751694025
871,271,-0.3657248600497651
1139,539,-0.36559426253912
870,270,-0.36543798184688053
869,269,-0.36516838287655584
868,268,-0.3648536006325556
1140,540,-0.3647916440565385
867,267,-0.36449806131711127
866,266,-0.36414596502778734
1141,541,-0.3639736005846578
865,265,-0.36382290085667
864,264,-0.36344058736592716
1142,542,-0.3631781983753321
863,263,-0.3629471474162704
862,262,-0.36247333038165624
1143,543,-0.3624078804875311
861,261,-0.3620782417884213
860,260,-0.36169979639637523
1144,544,-0.3616502071059731
859,259,-0.36135794267210924
858,258,-0.3609904550649781
1145,545,-0.36086805655134463
857,257,-0.3607092430076349
856,256,-0.36037392275100494
855,255,-0.3600471381824042
1146,546,-0.36002906055496253
854,254,-0.35968149563901786
853,253,-0.35926482519860525
1147,547,-0.3591454098062273
852,252,-0.35878014936036345
851,251,-0.3582122672932277
1148,548,-0.3581915614088204
850,250,-0.35767101715855065
1149,549,-0.35716162641579274
849,249,-0.3571508304243628
848,248,-0.35651915669224865
1150,550,-0.3560856198856084
847,247,-0.3558922065007129
846,246,-0.3552726641264185
1151,551,-0.35497864737492024
845,245,-0.3547464326743831
844,244,-0.35421019442837265
1152,552,-0.3537854968741664
843,243,-0.3536083904287387
842,242,-0.3530371600173941
1153,553,-0.35257025252894564
841,241,-0.35250412171787215
840,240,-0.3519244436885967
1154,554,-0.3514618824090807
839,239,-0.35138255203835456
838,238,-0.3507276260086299
1155,555,-0.35043282548730736
837,237,-0.3499657553692048
1156,556,-0.3493264830417745
836,236,-0.34913602355823153
835,235,-0.3483499916820405
1157,557,-0.34828442750767213
834,234,-0.3476313372131724
1158,558,-0.34712972570267453
833,233,-0.3468473972726495
832,232,-0.34618207557298053
1159,559,-0.3460075937281958
831,231,-0.3455521146680227
830,230,-0.3450059101334567
1160,560,-0.3448941350219729
829,229,-0.34446524601529854
828,228,-0.3438461487881947
1161,561,-0.3437067811097734
827,227,-0.3431676290682688
1162,562,-0.34255904237425805
826,226,-0.34247721454644886
825,225,-0.34167582961761295
1163,563,-0.34132686439453025
824,224,-0.3407829456451385
1164,564,-0.34006723919846404
823,223,-0.3399981083388792
822,222,-0.3391467452638879
1165,565,-0.3387576366949362
821,221,-0.3383681854751438
820,220,-0.33761393841657483
1166,566,-0.3373445244172531
819,219,-0.3368541745144399
1167,567,-0.3359912017187598
818,218,-0.33590858153991415
817,217,-0.33491961150868127
1168,568,-0.33460818898212086
816,216,-0.3340943819528555
815,215,-0.33328522463199745
1169,569,-0.3331754587635647
814,214,-0.33246946911237185
1170,570,-0.3317902879643027
813,213,-0.331703341151388
812,212,-0.33089954428578583
1171,571,-0.3304379359410472
811,211,-0.3300656639140358
810,210,-0.32916261420277354
1172,572,-0.32910968975863314
809,209,-0.3281960779325815
1173,573,-0.3276859252501405
808,208,-0.32724283383188946
807,207,-0.32623824646786326
1174,574,-0.326236245269532
806,206,-0.325207084355324
1175,575,-0.3247797855027362
805,205,-0.32417264976000626
804,204,-0.3232144083451585
1176,576,-0.3231796408832673
803,203,-0.3223786578061873
1177,577,-0.32149783011635175
802,202,-0.32140827640182384
801,201,-0.3204896722097297
1178,578,-0.3199508565709878
800,200,-0.31966524087698356
799,199,-0.3188489759183014
1179,579,-0.31835759144137254
798,198,-0.3180494144108412
797,197,-0.3173018548874426
1180,580,-0.31666689034110546
796,196,-0.3165542788566049
795,195,-0.3157934592945941
794,194,-0.31497434255139584
1181,581,-0.314905721461516
793,193,-0.3142090833098765
792,192,-0.31346283066538355
1182,582,-0.3131583587039586
791,191,-0.3126640082414309
790,190,-0.31186700102804354
1183,583,-0.31138460402941825
789,189,-0.31109917777752993
788,188,-0.31027045003452675
1184,584,-0.3095554808988021
787,187,-0.3094572460434999
786,186,-0.30863374391815523
785,185,-0.30784165434764804
1185,585,-0.30768934663773695
784,184,-0.30699305001751237
783,183,-0.30611238276615843
1186,586,-0.3059055307914143
782,182,-0.30517085293689244
781,181,-0.30418915858712653
1187,587,-0.30411025002537356
780,180,-0.30321298771323746
1188,588,-0.3023205331381295
779,179,-0.30215944952643764
778,178,-0.30117984355085187
1189,589,-0.3005349206765024
777,177,-0.3003130318799678
776,176,-0.2994208048458353
1190,590,-0.2986811038849451
775,175,-0.2986324592956076
774,174,-0.2978952424639563
773,173,-0.2971273454690217
1191,591,-0.2968728726899403
772,172,-0.29635485518055205
771,171,-0.2956098632427583
1192,592,-0.29509387359810957
770,170,-0.2946755384013789
769,169,-0.29371323754303424
1193,593,-0.29336519473041156
768,168,-0.29277465543705733
767,167,-0.29184810446868487
1194,594,-0.29163358211124407
766,166,-0.2909247757968801
765,165,-0.29012762256170516
1195,595,-0.28987301885128536
764,164,-0.2893954248128365
763,163,-0.2886305086917046
1196,596,-0.2880302057206435
762,162,-0.2877135655388062
761,161,-0.28685477573830437
1197,597,-0.28619057986213337
760,160,-0.2859509031419739
759,159,-0.2850453769378443
758,158,-0.2843311739860533
1198,598,-0.28428515330288184
757,157,-0.28356136459151887
756,156,-0.28279474067274873
1199,599,-0.2823434463796036
755,155,-0.28204436456741255
754,154,-0.28107584499718247
753,153,-0.2800152750620264
752,152,-0.2789694495781862
751,151,-0.2777928728194384
750,150,-0.276598222622143
749,149,-0.2755014254402549
748,148,-0.2743931499047886
747,147,-0.2733237047004151
746,146,-0.27219579052062454
745,145,-0.2710590458283593
744,144,-0.26981808344173186
743,143,-0.26859345263669615
742,142,-0.267396078733147
741,141,-0.2660086421355271
740,140,-0.26464941144460263
739,139,-0.26335519531781293
738,138,-0.26203995085446646
737,137,-0.26075047423059006
736,136,-0.25951955997750353
735,135,-0.2581327689340655
734,134,-0.2569456904846727
733,133,-0.25565220414869694
732,132,-0.2542762116978739
731,131,-0.252867189548905
730,130,-0.2513911755674355
729,129,-0.24989893744483993
728,128,-0.24842938306333934
727,127,-0.24701644832575367
726,126,-0.24560812962194395
725,125,-0.24406743962022884
724,124,-0.2425862975131573
723,123,-0.24101785673396817
722,122,-0.23946883385900464
721,121,-0.23782201494193733
720,120,-0.23607117797498298
719,119,-0.23433468269878144
718,118,-0.23267777129162695
717,117,-0.23087900584732324
716,116,-0.22898944317900952
715,115,-0.22720947659822543
714,114,-0.2253464163999909
713,113,-0.2235438631807916
712,112,-0.2216342141808289
711,111,-0.21969640878943672
710,110,-0.21769955791216014
709,109,-0.21561497101442686
708,108,-0.21371359496208125
707,107,-0.21187729846958261
706,106,-0.21020926382521948
705,105,-0.20857410523379682
704,104,-0.20698345967321236
703,103,-0.20546570868402536
702,102,-0.20390289611497028
701,101,-0.20219591632628114
700,100,-0.20056043679785115
699,99,-0.19911541272508035
698,98,-0.1977019277600151
697,97,-0.19629953609878747
696,96,-0.19495823337904228
695,95,-0.19355434928683204
694,94,-0.192152287262089
693,93,-0.19065101670587153
692,92,-0.1891376277233472
691,91,-0.18756272058403087
690,90,-0.1860656189386279
689,89,-0.18457065148168073
688,88,-0.18323210800825115
687,87,-0.18178494763657585
686,86,-0.18026557752826528
685,85,-0.17871053887007723
684,84,-0.17720371454896577
683,83,-0.17564669489516505
682,82,-0.17408056482144618
681,81,-0.17251460078911798
680,80,-0.17089588375950882
679,79,-0.16923903054959918
678,78,-0.16759106374176813
677,77,-0.16601622802673244
676,76,-0.16444110417664018
675,75,-0.16288758339168366
674,74,-0.16129113359696223
673,73,-0.15969705630613223
672,72,-0.15802670460024665
671,71,-0.15635163419674866
670,70,-0.1545550565725568
669,69,-0.15280610114030438
668,68,-0.15111198706375728
667,67,-0.14937807222064386
666,66,-0.1477273458097658
665,65,-0.14606311644690148
664,64,-0.14445341865178166
663,63,-0.14278010754749995
662,62,-0.14110249014675527
661,61,-0.13935508444838557
660,60,-0.13762790865387572
659,59,-0.13589037619693783
658,58,-0.13410596024317403
657,57,-0.1322913084542207
656,56,-0.13054116008635822
655,55,-0.12872271638594118
654,54,-0.1268774386305273
653,53,-0.1249689187107101
652,52,-0.12309713842482065
651,51,-0.12124205800759255
650,50,-0.11939292656624613
649,49,-0.1176627588860914
648,48,-0.11594487987555512
647,47,-0.11425974431769792
646,46,-0.11256806756128332
645,45,-0.11083287580537655
644,44,-0.10914353573062717
643,43,-0.10733856905325012
642,42,-0.10559011352755404
641,41,-0.10390016100871521
640,40,-0.10216274466140995
639,39,-0.10059496017643826
638,38,-0.0990650491166582
637,37,-0.09757638657253276
636,36,-0.09596884005038621
635,35,-0.09442665437685824
634,34,-0.09285550539885307
633,33,-0.09130707223381133
632,32,-0.08972638581183606
631,31,-0.08813062134380457
630,30,-0.08663723388787689
629,29,-0.08517328044759083
628,28,-0.08380991051711799
627,27,-0.08253946649224804
626,26,-0.08138658845522684
625,25,-0.0801638665490478
624,24,-0.0788573544587873
623,23,-0.07763063033477752
622,22,-0.07633483747394063
621,21,-0.07503230839946175
620,20,-0.07365911620801702
619,19,-0.07233106716319469
618,18,-0.07104075218743189
617,17,-0.06973664369381956
616,16,-0.06847439990372922
615,15,-0.06715119539738865
614,14,-0.0659164751414547
613,13,-0.06465963368025279
612,12,-0.06338695006972915
611,11,-0.06204875840664564
610,10,-0.06072200449152459
609,9,-0.0594353914834546
608,8,-0.05814636345130138
607,7,-0.05687433236533034
606,6,-0.055543426549241666
605,5,-0.054290565813790576
604,4,-0.05298636045557515
603,3,-0.05161342688970681
602,2,-0.050170123334798214
601,1,-0.04879191397107156
600,0,-0.04740010521842306
599,-1,-0.046135945827781834
598,-2,-0.04501713826289863
597,-3,-0.04395516898631102
596,-4,-0.042834031416256746
595,-5,-0.041621549308172474
594,-6,-0.04032524679441535
593,-7,-0.03905413113027379
592,-8,-0.037746609565181555
591,-9,-0.03636529578792486
590,-10,-0.03506163194977762
589,-11,-0.0337764776153427
588,-12,-0.03270017763383743
587,-13,-0.03164832542350067
586,-14,-0.03057277013773477
585,-15,-0.029552060956247305
584,-16,-0.028516078268574146
583,-17,-0.02749256928716011
582,-18,-0.026495555249066407
581,-19,-0.025519649608392894
580,-20,-0.02440113863655006
579,-21,-0.023295915590276422
578,-22,-0.02217836578386577
577,-23,-0.02115514585458251
576,-24,-0.020092017972743303
575,-25,-0.019065197313742954
574,-26,-0.018049516335405958
573,-27,-0.017149429290213417
572,-28,-0.01621246997415499
571,-29,-0.0151809902603975
570,-30,-0.014062933879809404
569,-31,-0.01294395924961437
568,-32,-0.011913558888421553
567,-33,-0.010913821034455007
566,-34,-0.009931992143327668
565,-35,-0.008902880415933404
564,-36,-0.007827558631903308
563,-37,-0.006701098119678298
562,-38,-0.005582805619351646
561,-39,-0.004525585214548706
560,-40,-0.003556378960013731
559,-41,-0.0025588505759242836
558,-42,-0.0015849195539979202
557,-43,-0.0006811604904717483
556,-44,0.0001738267612623986
555,-45,0.001066796227489497
554,-46,0.001924558675980598
553,-47,0.0029249344317802076
552,-48,0.0038930229786816833
551,-49,0.004777692158095681
550,-50,0.005608507094042985
549,-51,0.006522249485205168
548,-52,0.007418970336458625
547,-53,0.00839801835010483
546,-54,0.009328006107871404
545,-55,0.01029667919776412
544,-56,0.011214020871529094
543,-57,0.012216786980186417
542,-58,0.013209841874161162
541,-59,0.014195115208830383
540,-60,0.015109957381114644
539,-61,0.016236724712662232
538,-62,0.01712789265475479
537,-63,0.01803488560124244
536,-64,0.018953134600673494
535,-65,0.019818658299591382
534,-66,0.020612720981679107
533,-67,0.021332770216820958
532,-68,0.022013275689436312
531,-69,0.02269692728316604
530,-70,0.023411496053732956
529,-71,0.024079628991451028
528,-72,0.02480546960976926
527,-73,0.025574079143551583
526,-74,0.02630063982579761
525,-75,0.027051747840392156
524,-76,0.027805226075313272
523,-77,0.02862470579637503
522,-78,0.029503378287029737
521,-79,0.030435891737427934
520,-80,0.031258119014015893
519,-81,0.032076088736655656
518,-82,0.03290560607584784
517,-83,0.033754562319599404
516,-84,0.0345396145608073
515,-85,0.035355953980055164
514,-86,0.03624232157584192
513,-87,0.03716284404819496
512,-88,0.03793867052009135
511,-89,0.0387259368374422
510,-90,0.03931894418313173
509,-91,0.03993363650417871
508,-92,0.04081359247492518
507,-93,0.04175126061112924
506,-94,0.042791345114951716
505,-95,0.043841341622198396
504,-96,0.04476375354935218
503,-97,0.04561529228553645
502,-98,0.04645460779470504
501,-99,0.04732189436314777
500,-100,0.048160576593888955
499,-101,0.049056042339244856
498,-102,0.04989652048256301
497,-103,0.05085366194010896
496,-104,0.05173532639014252
495,-105,0.052650230019458476
494,-106,0.05348356549757184
493,-107,0.05433663248878088
492,-108,0.05519065975163836
491,-109,0.05600422490069933
490,-110,0.05679909721213942
489,-111,0.05754945231412636
488,-112,0.058254763821385364
487,-113,0.05895207307739684
486,-114,0.0596168322612017
485,-115,0.06018277632737577
484,-116,0.06090613331638631
483,-117,0.061620244682750624
482,-118,0.06235492541775068
481,-119,0.06308478901374658
480,-120,0.06367419908973543
479,-121,0.06410003746132273
478,-122,0.06461340882723283
477,-123,0.06494422044281181
476,-124,0.06519544962274547
475,-125,0.0654752729084888
474,-126,0.0658045793209318
473,-127,0.06609397287788096
472,-128,0.06638604046648731
471,-129,0.06679717901372935
470,-130,0.06712274759108892
469,-131,0.0675447279567696
468,-132,0.06808018046393635
467,-133,0.06851270525194746
466,-134,0.0690053977442963
465,-135,0.06957469194846144
464,-136,0.07011425716215829
463,-137,0.07068594177501149
462,-138,0.07110147468783397
461,-139,0.0714101234810041
460,-140,0.07163003216419486
459,-141,0.07179692099247593
458,-142,0.07193736179535011
457,-143,0.0720295086589418
456,-144,0.07227299418299388
455,-145,0.07255182812293665
454,-146,0.0727980004640855
453,-147,0.07314906645456928
452,-148,0.0735851361188119
451,-149,0.07398731162912282
450,-150,0.07446864345181582
449,-151,0.07503938882140894
448,-152,0.07563337896482444
447,-153,0.07625781620076057
446,-154,0.07688150951510835
445,-155,0.07758149701295829
444,-156,0.07821952900390425
443,-157,0.07880585739472747
442,-158,0.07945503386217974
441,-159,0.08003902020287572
440,-160,0.08051729572548164
439,-161,0.0810049418380733
438,-162,0.08162610178736542
437,-163,0.08221143532180071
436,-164,0.08295048936561242
435,-165,0.08368514459909157
434,-166,0.08453017613456089
433,-167,0.0853773803635184
432,-168,0.08626580483223628
431,-169,0.08727958338724762
430,-170,0.08823964645946858
429,-171,0.08924821446477585
428,-172,0.09029342041252998
427,-173,0.09138175980159201
426,-174,0.09245414613771558
425,-175,0.09347000644292631
424,-176,0.09444099505164276
423,-177,0.0954115537076575
422,-178,0.09643143062676246
421,-179,0.09742573951546017
420,-180,0.0982373493926859
419,-181,0.09905670645512546
418,-182,0.09987317776732371
417,-183,0.10080953810233545
416,-184,0.10185502476211905
415,-185,0.10272980126744097
414,-186,0.1037117247251899
413,-187,0.10473279496721921
412,-188,0.10578067136463147
411,-189,0.10681919572370148
410,-190,0.10785673608102855
409,-191,0.10874157212068629
408,-192,0.10959727299159819
407,-193,0.11048008066459863
406,-194,0.11135732244440133
405,-195,0.1122173189426939
404,-196,0.11304376537678684
403,-197,0.11389665005258108
402,-198,0.11468348184864409
401,-199,0.11543801849688515
400,-200,0.11613025624161064
399,-201,0.11685651370790534
398,-202,0.11767036049963697
397,-203,0.11855734511772485
396,-204,0.11942812942991901
395,-205,0.12035943181021702
394,-206,0.12123695051378566
393,-207,0.12201299752356214
392,-208,0.12278392651659736
391,-209,0.1236481637527943
390,-210,0.12457142287751606
389,-211,0.12547734609870712
388,-212,0.12636155278125816
387,-213,0.12719995677027807
386,-214,0.1280688733514475
385,-215,0.12905032306007014
384,-216,0.12992420923724277
383,-217,0.13078895385801279
382,-218,0.1315613987778674
381,-219,0.1323665638878134
380,-220,0.1331903379241518
379,-221,0.13404740188701897
378,-222,0.13486588547028416
377,-223,0.13588859166024045
376,-224,0.13696334966080628
375,-225,0.13804182692995245
374,-226,0.13903421869663665
373,-227,0.14018911220752966
372,-228,0.1412245568033139
371,-229,0.14221770365635986
370,-230,0.14327638280507982
369,-231,0.1443021482920936
368,-232,0.1453198628689649
367,-233,0.14632608509151945
366,-234,0.14746741251068524
365,-235,0.14850563248421655
364,-236,0.14954399674628419
363,-237,0.15055597303936374
362,-238,0.15151045497965376
361,-239,0.15242891230099803
360,-240,0.15327571634735415
359,-241,0.15422778610151722
358,-242,0.1553261199128468
357,-243,0.1564221638500462
356,-244,0.1574389851612012
355,-245,0.1585208740855153
354,-246,0.15946473521780677
353,-247,0.1602817557034596
352,-248,0.16090568177804085
351,-249,0.16151892448234248
350,-250,0.16212032353717065
349,-251,0.16320169104160553
348,-252,0.16422959141304935
347,-253,0.1654206034163149
346,-254,0.16657686673905203
345,-255,0.16761258515284103
344,-256,0.16847206611625545
343,-257,0.16932697973144015
342,-258,0.17027875808712303
341,-259,0.17116155805363506
340,-260,0.17201493465814457
339,-261,0.1729655573407579
338,-262,0.17394056177614786
337,-263,0.17507177992245057
336,-264,0.1761745205572263
335,-265,0.17733844947963465
334,-266,0.17850790407393155
333,-267,0.1797057386806386
332,-268,0.1809768108021285
331,-269,0.18214604510974514
330,-270,0.18339881219092563
329,-271,0.1846039994087006
328,-272,0.18572948925860433
327,-273,0.186927771377369
326,-274,0.18807123941814766
325,-275,0.18909727629588807
324,-276,0.19010515575468623
323,-277,0.19104072289957696
322,-278,0.1918676315918329
321,-279,0.1927370100357094
320,-280,0.1936207698007813
319,-281,0.19448033159283679
318,-282,0.19535333711513206
317,-283,0.1961348018659521
316,-284,0.19684373642049743
315,-285,0.1975011432272257
314,-286,0.19808971991751495
313,-287,0.1986792646640695
312,-288,0.19931172161098087
311,-289,0.20005868717900352
310,-290,0.20088489034994
309,-291,0.20162345554124103
308,-292,0.20235783165548882
307,-293,0.20312074334674077
306,-294,0.20382962146292025
305,-295,0.20447321283773315
304,-296,0.20515131915787685
303,-297,0.20566974327443088
302,-298,0.20619875934309237
301,-299,0.20679048936576386
300,-300,0.20742421972658748
299,-301,0.20803449143600708
298,-302,0.20872548132840654
297,-303,0.2092509185123501
296,-304,0.20981557999331188
295,-305,0.21036177649217797
294,-306,0.21084484219606955
293,-307,0.2112843330174566
292,-308,0.2117885611108892
291,-309,0.21238922253631326
290,-310,0.2130172057193099
289,-311,0.21352121985790048
288,-312,0.21421944724908945
287,-313,0.2149385665879496
286,-314,0.2156440999941715
285,-315,0.21631939653432813
284,-316,0.2169724723027895
283,-317,0.21777013668788953
282,-318,0.21857189932658083
281,-319,0.21941482686208047
280,-320,0.22027680384842327
279,-321,0.22120548850710517
278,-322,0.22209856625977417
277,-323,0.22291330121163397
276,-324,0.22380840610497768
275,-325,0.2246803049565878
274,-326,0.22547879026565326
273,-327,0.22630722204628967
272,-328,0.2271651632080922
271,-329,0.22807910118997288
270,-330,0.2290120119567175
269,-331,0.22993095991814072
268,-332,0.23091001187029306
267,-333,0.23180769450591301
266,-334,0.23272893790585686
265,-335,0.2337920181575839
264,-336,0.23495426232528482
263,-337,0.23612263111265216
262,-338,0.23727212607302864
261,-339,0.23842291977296123
260,-340,0.23964830859842823
259,-341,0.24084131905598324
258,-342,0.2419832570271049
257,-343,0.243046801244081
256,-344,0.24402572613528628
255,-345,0.2450582142357525
254,-346,0.24595262602550536
253,-347,0.24687953683086555
252,-348,0.24786917878038137
251,-349,0.24880017717108552
250,-350,0.2496880967894632
249,-351,0.2506989772836261
248,-352,0.25164642059192555
247,-353,0.25249092663650996
246,-354,0.2533049214729106
245,-355,0.2540776637972826
244,-356,0.2548641445383991
243,-357,0.2555790526816477
242,-358,0.25631023090334043
241,-359,0.25704932124056074
240,-360,0.25779336314674633
239,-361,0.258500324523505
238,-362,0.2591139429001423
237,-363,0.2597415539967712
236,-364,0.2604386422898906
235,-365,0.2612177010190401
234,-366,0.2619083064880918
233,-367,0.26261442267161655
232,-368,0.2632985905304559
231,-369,0.2639634264541822
230,-370,0.2648084257672521
229,-371,0.2657318849541472
228,-372,0.2666752761424949
227,-373,0.2677058071258753
226,-374,0.26877221886969954
225,-375,0.26981433188843207
224,-376,0.27094271695257094
223,-377,0.27205295703823434
222,-378,0.2730710537930514
221,-379,0.274063513272016
220,-380,0.2750734348528409
219,-381,0.27605126449721845
